Order Date,Order ID,Product Name,Category Name,Store Name,Region,Qty,Unit Price,Cost Price,Stock Level
2025-02-06,ORD-10259,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,2.0,49000,38000,97
2025-02-06,ORD-10260,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,4.0,12500,8500,41
2025-02-06,ORD-10261,Ergonomic Office Chair,Furniture,Kolkata South,East,2.0,18000,11000,25
2025-02-06,ORD-10262,Zara Cotton Shirt,Apparel,Bengaluru East,South,2.0,2500,1200,108
2025-02-06,ORD-10263,Minimalist Sofa 3-Seater,Furniture,Bengaluru East,South,4.0,60000,40000,101
2025-02-06,ORD-10264,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,1.0,49000,38000,3
2025-02-06,ORD-10265,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,2.0,60000,40000,100
2025-02-06,ORD-10266,Dell XPS 15,Electronics,Mumbai West,West,3.0,140000,110000,94
2025-02-07,ORD-10267,Puma Track Pants,Apparel,Chennai Central,South,3.0,2200,1100,111
2025-02-07,ORD-10268,Solid Wood Dining Table,Furniture,Kolkata South,East,1.0,45000,30000,123
2025-02-07,ORD-10269,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,3.0,18500,12500,94
2025-02-07,ORD-10270,Levi's Denim Jacket,Apparel,Delhi North,North,4.0,4500,2400,64
2025-02-07,ORD-10271,Levi's Denim Jacket,Apparel,Mumbai West,West,1.0,4500,2400,90
2025-02-07,ORD-10272,Dell XPS 15,Electronics,Kolkata South,East,1.0,140000,110000,101
2025-02-07,ORD-10273,Philips Air Fryer XL,Home & Kitchen,Kolkata South,East,4.0,12500,8500,54
2025-02-08,ORD-10274,Puma Track Pants,Apparel,Mumbai West,West,4.0,2200,1100,26
2025-02-08,ORD-10275,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,5.0,650,380,129
2025-02-08,ORD-10276,Puma Track Pants,Apparel,Mumbai West,West,3.0,2200,1100,135
2025-02-08,ORD-10277,Adidas Ultraboost,Apparel,Kolkata South,East,4.0,12000,7000,133
2025-02-08,ORD-10278,Standing Desk Dual Motor,Furniture,Kolkata South,East,4.0,32000,21000,56
2025-02-08,ORD-10279,Puma Track Pants,Apparel,Mumbai West,West,3.0,2200,1100,28
2025-02-08,ORD-10280,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,2.0,650,380,87
2025-02-08,ORD-10281,Samsung Galaxy S24,Electronics,Delhi North,North,4.0,90000,72000,146
2025-02-09,ORD-10282,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,6.0,1400,950,21
2025-02-09,ORD-10283,Organic Extra Virgin Olive Oil 1L,Grocery,Bengaluru East,South,4.0,1400,950,113
2025-02-09,ORD-10284,MacBook Air M3,Electronics,Mumbai West,West,1.0,115000,90000,96
2025-02-09,ORD-10285,iPad Air 5th Gen,Electronics,Delhi North,North,2.0,55000,42000,50
2025-02-09,ORD-10286,MacBook Air M3,Electronics,Bengaluru East,South,2.0,115000,90000,135
2025-02-09,ORD-10287,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,5.0,1400,950,70
2025-02-09,ORD-10288,Puma Track Pants,Apparel,Kolkata South,East,4.0,2200,1100,43
2025-02-09,ORD-10289,Solid Wood Dining Table,Furniture,Delhi North,North,1.0,45000,30000,27
2025-02-10,ORD-10290,Imported Coffee Beans 500g,Grocery,Chennai Central,South,8.0,1200,750,19
2025-02-10,ORD-10291,Philips Air Fryer XL,Home & Kitchen,Mumbai West,West,3.0,12500,8500,124
2025-02-10,ORD-10292,Dell XPS 15,Electronics,Delhi North,North,2.0,140000,110000,121
2025-02-10,ORD-10293,Nike Air Max Sneakers,Apparel,Kolkata South,East,3.0,9500,5500,32
2025-02-10,ORD-10294,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,4.0,49000,38000,26
2025-02-11,ORD-10295,Ergonomic Office Chair,Furniture,Delhi North,North,1.0,18000,11000,103
2025-02-11,ORD-10296,Nike Air Max Sneakers,Apparel,Kolkata South,East,3.0,9500,5500,49
2025-02-11,ORD-10297,MacBook Air M3,Electronics,Kolkata South,East,3.0,115000,90000,59
2025-02-11,ORD-10298,Imported Coffee Beans 500g,Grocery,Mumbai West,West,2.0,1200,750,132
2025-02-11,ORD-10299,MacBook Air M3,Electronics,Mumbai West,West,1.0,115000,90000,66
2025-02-11,ORD-10300,MacBook Air M3,Electronics,Delhi North,North,4.0,115000,90000,136
2025-02-12,ORD-10301,iPad Air 5th Gen,Electronics,Mumbai West,West,3.0,55000,42000,106
2025-02-12,ORD-10302,iPad Air 5th Gen,Electronics,Delhi North,North,3.0,55000,42000,46
2025-02-12,ORD-10303,Standing Desk Dual Motor,Furniture,Bengaluru East,South,4.0,32000,21000,113
2025-02-12,ORD-10304,Solid Wood Dining Table,Furniture,Bengaluru East,South,4.0,45000,30000,109
2025-02-12,ORD-10305,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,4.0,18500,12500,35
2025-02-12,ORD-10306,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,6.0,850,580,41
2025-02-13,ORD-10307,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,4.0,60000,40000,124
2025-02-13,ORD-10308,Zara Cotton Shirt,Apparel,Delhi North,North,4.0,2500,1200,25
2025-02-13,ORD-10309,Standing Desk Dual Motor,Furniture,Delhi North,North,1.0,32000,21000,34
2025-02-13,ORD-10310,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,1.0,650,380,51
2025-02-14,ORD-10311,Organic Extra Virgin Olive Oil 1L,Grocery,Mumbai West,West,4.0,1400,950,108
2025-02-14,ORD-10312,Standing Desk Dual Motor,Furniture,Kolkata South,East,1.0,32000,21000,54
2025-02-14,ORD-10313,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,2.0,650,380,50
2025-02-14,ORD-10314,Nespresso Coffee Machine,Home & Kitchen,Bengaluru East,South,3.0,18500,12500,86
2025-02-14,ORD-10315,Nike Air Max Sneakers,Apparel,Chennai Central,South,2.0,9500,5500,142
2025-02-14,ORD-10316,Robot Vacuum Cleaner,Home & Kitchen,Kolkata South,East,1.0,29000,19000,82
2025-02-14,ORD-10317,Standing Desk Dual Motor,Furniture,Mumbai West,West,3.0,32000,21000,140
2025-02-14,ORD-10318,Nike Air Max Sneakers,Apparel,Mumbai West,West,1.0,9500,5500,130
2025-02-15,ORD-10319,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,2.0,1400,950,89
2025-02-15,ORD-10320,Solid Wood Dining Table,Furniture,Mumbai West,West,3.0,45000,30000,145
2025-02-15,ORD-10321,Nike Air Max Sneakers,Apparel,Mumbai West,West,2.0,9500,5500,75
2025-02-15,ORD-10322,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,8.0,1400,950,48
2025-02-15,ORD-10323,Dyson Airwrap Styler,Home & Kitchen,Chennai Central,South,3.0,49000,38000,116
2025-02-15,ORD-10324,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,3.0,1200,750,96
2025-02-15,ORD-10325,Sony WH-1000XM5 Headphones,Electronics,Bengaluru East,South,3.0,28000,20000,47
2025-02-15,ORD-10326,Philips Air Fryer XL,Home & Kitchen,Mumbai West,West,4.0,12500,8500,143
2025-02-16,ORD-10327,Dell XPS 15,Electronics,Mumbai West,West,3.0,140000,110000,57
2025-02-16,ORD-10328,Adidas Ultraboost,Apparel,Mumbai West,West,3.0,12000,7000,147
2025-02-16,ORD-10329,Ergonomic Office Chair,Furniture,Delhi North,North,2.0,18000,11000,85
2025-02-16,ORD-10330,Adidas Ultraboost,Apparel,Kolkata South,East,1.0,12000,7000,143
2025-02-16,ORD-10331,Puma Track Pants,Apparel,Kolkata South,East,2.0,2200,1100,58
2025-02-16,ORD-10332,Nespresso Coffee Machine,Home & Kitchen,Kolkata South,East,1.0,18500,12500,22
2025-02-16,ORD-10333,iPhone 15 Pro,Electronics,Kolkata South,East,3.0,120000,95000,68
2025-02-17,ORD-10334,Organic Extra Virgin Olive Oil 1L,Grocery,Bengaluru East,South,5.0,1400,950,138
2025-02-17,ORD-10335,Zara Cotton Shirt,Apparel,Delhi North,North,4.0,2500,1200,33
2025-02-17,ORD-10336,Samsung Galaxy S24,Electronics,Bengaluru East,South,4.0,90000,72000,138
2025-02-17,ORD-10337,Premium Basmati Rice 5kg,Grocery,Delhi North,North,6.0,850,580,96
2025-02-17,ORD-10338,Standing Desk Dual Motor,Furniture,Mumbai West,West,3.0,32000,21000,146
2025-02-17,ORD-10339,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,2.0,49000,38000,3
2025-02-17,ORD-10340,Levi's Denim Jacket,Apparel,Chennai Central,South,1.0,4500,2400,89
2025-02-17,ORD-10341,Imported Coffee Beans 500g,Grocery,Mumbai West,West,6.0,1200,750,95
2025-02-18,ORD-10342,Zara Cotton Shirt,Apparel,Kolkata South,East,4.0,2500,1200,142
2025-02-18,ORD-10343,Standing Desk Dual Motor,Furniture,Chennai Central,South,1.0,32000,21000,115
2025-02-18,ORD-10344,Robot Vacuum Cleaner,Home & Kitchen,Mumbai West,West,2.0,29000,19000,105
2025-02-18,ORD-10345,iPhone 15 Pro,Electronics,Delhi North,North,4.0,120000,95000,135
2025-02-18,ORD-10346,Ergonomic Office Chair,Furniture,Chennai Central,South,4.0,18000,11000,49
2025-02-19,ORD-10347,Standing Desk Dual Motor,Furniture,Delhi North,North,1.0,32000,21000,117
2025-02-19,ORD-10348,Dell XPS 15,Electronics,Kolkata South,East,2.0,140000,110000,107
2025-02-19,ORD-10349,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,4.0,18500,12500,144
2025-02-19,ORD-10350,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,3.0,650,380,39
2025-02-19,ORD-10351,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,3.0,650,380,65
2025-02-19,ORD-10352,Robot Vacuum Cleaner,Home & Kitchen,Kolkata South,East,1.0,29000,19000,26
2025-02-20,ORD-10353,Adidas Ultraboost,Apparel,Bengaluru East,South,4.0,12000,7000,53
2025-02-20,ORD-10354,Philips Air Fryer XL,Home & Kitchen,Delhi North,North,3.0,12500,8500,56
2025-02-20,ORD-10355,Artisanal Dark Chocolate Pack,Grocery,Kolkata South,East,8.0,650,380,91
2025-02-20,ORD-10356,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,2.0,1400,950,121
2025-02-21,ORD-10357,Ergonomic Office Chair,Furniture,Kolkata South,East,4.0,18000,11000,82
2025-02-21,ORD-10358,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,4.0,12500,8500,58
2025-02-21,ORD-10359,Robot Vacuum Cleaner,Home & Kitchen,Mumbai West,West,2.0,29000,19000,23
2025-02-21,ORD-10360,Dyson Airwrap Styler,Home & Kitchen,Mumbai West,West,1.0,49000,38000,127
2025-02-21,ORD-10361,Zara Cotton Shirt,Apparel,Mumbai West,West,4.0,2500,1200,143
2025-02-21,ORD-10362,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,2.0,29000,19000,147
2025-02-21,ORD-10363,Puma Track Pants,Apparel,Delhi North,North,4.0,2200,1100,149
2025-02-21,ORD-10364,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,6.0,650,380,105
2025-02-22,ORD-10365,Standing Desk Dual Motor,Furniture,Mumbai West,West,2.0,32000,21000,86
2025-02-22,ORD-10366,Nespresso Coffee Machine,Home & Kitchen,Mumbai West,West,3.0,18500,12500,88
2025-02-22,ORD-10367,Zara Cotton Shirt,Apparel,Delhi North,North,4.0,2500,1200,104
2025-02-22,ORD-10368,Nespresso Coffee Machine,Home & Kitchen,Delhi North,North,1.0,18500,12500,112
2025-02-22,ORD-10369,Artisanal Dark Chocolate Pack,Grocery,Mumbai West,West,1.0,650,380,88
2025-02-22,ORD-10370,MacBook Air M3,Electronics,Bengaluru East,South,3.0,115000,90000,137
2025-02-22,ORD-10371,Levi's Denim Jacket,Apparel,Kolkata South,East,3.0,4500,2400,84
2025-02-22,ORD-10372,Nike Air Max Sneakers,Apparel,Kolkata South,East,2.0,9500,5500,77
2025-02-22,ORD-10373,iPad Air 5th Gen,Electronics,Kolkata South,East,2.0,55000,42000,74
2025-02-22,ORD-10374,iPhone 15 Pro,Electronics,Bengaluru East,South,3.0,120000,95000,135
2025-02-22,ORD-10375,iPad Air 5th Gen,Electronics,Mumbai West,West,1.0,55000,42000,55
2025-02-22,ORD-10376,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,5.0,1200,750,97
2025-02-23,ORD-10377,iPhone 15 Pro,Electronics,Kolkata South,East,2.0,120000,95000,24
2025-02-23,ORD-10378,Zara Cotton Shirt,Apparel,Mumbai West,West,1.0,2500,1200,116
2025-02-23,ORD-10379,Premium Basmati Rice 5kg,Grocery,Delhi North,North,1.0,850,580,91
2025-02-23,ORD-10380,Dyson Airwrap Styler,Home & Kitchen,Delhi North,North,3.0,49000,38000,131
2025-02-23,ORD-10381,Robot Vacuum Cleaner,Home & Kitchen,Mumbai West,West,4.0,29000,19000,84
2025-02-23,ORD-10382,Nike Air Max Sneakers,Apparel,Delhi North,North,2.0,9500,5500,132
2025-02-23,ORD-10383,Solid Wood Dining Table,Furniture,Chennai Central,South,3.0,45000,30000,90
2025-02-23,ORD-10384,Philips Air Fryer XL,Home & Kitchen,Mumbai West,West,4.0,12500,8500,124
2025-02-23,ORD-10385,Nespresso Coffee Machine,Home & Kitchen,Chennai Central,South,4.0,18500,12500,39
2025-02-24,ORD-10386,Zara Cotton Shirt,Apparel,Delhi North,North,2.0,2500,1200,16
2025-02-24,ORD-10387,Standing Desk Dual Motor,Furniture,Mumbai West,West,4.0,32000,21000,83
2025-02-24,ORD-10388,Minimalist Sofa 3-Seater,Furniture,Kolkata South,East,1.0,60000,40000,81
2025-02-24,ORD-10389,Solid Wood Dining Table,Furniture,Chennai Central,South,1.0,45000,30000,134
2025-02-24,ORD-10390,Solid Wood Dining Table,Furniture,Bengaluru East,South,3.0,45000,30000,45
2025-02-25,ORD-10391,Solid Wood Dining Table,Furniture,Mumbai West,West,2.0,45000,30000,137
2025-02-25,ORD-10392,Zara Cotton Shirt,Apparel,Kolkata South,East,3.0,2500,1200,121
2025-02-25,ORD-10393,Robot Vacuum Cleaner,Home & Kitchen,Kolkata South,East,2.0,29000,19000,78
2025-02-25,ORD-10394,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,4.0,49000,38000,150
2025-02-25,ORD-10395,Dell XPS 15,Electronics,Chennai Central,South,1.0,140000,110000,144
2025-02-25,ORD-10396,Puma Track Pants,Apparel,Kolkata South,East,2.0,2200,1100,57
2025-02-26,ORD-10397,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,2.0,29000,19000,140
2025-02-26,ORD-10398,Dell XPS 15,Electronics,Bengaluru East,South,1.0,140000,110000,131
2025-02-26,ORD-10399,Puma Track Pants,Apparel,Bengaluru East,South,4.0,2200,1100,29
2025-02-26,ORD-10400,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,1.0,29000,19000,116
2025-02-26,ORD-10401,Ergonomic Office Chair,Furniture,Mumbai West,West,1.0,18000,11000,26
2025-02-26,ORD-10402,Artisanal Dark Chocolate Pack,Grocery,Chennai Central,South,2.0,650,380,135
2025-02-27,ORD-10403,Standing Desk Dual Motor,Furniture,Mumbai West,West,2.0,32000,21000,122
2025-02-27,ORD-10404,Standing Desk Dual Motor,Furniture,Bengaluru East,South,4.0,32000,21000,111
2025-02-27,ORD-10405,iPad Air 5th Gen,Electronics,Kolkata South,East,2.0,55000,42000,104
2025-02-27,ORD-10406,Samsung Galaxy S24,Electronics,Kolkata South,East,4.0,90000,72000,150
2025-02-28,ORD-10407,Nike Air Max Sneakers,Apparel,Chennai Central,South,3.0,9500,5500,133
2025-02-28,ORD-10408,Robot Vacuum Cleaner,Home & Kitchen,Kolkata South,East,4.0,29000,19000,73
2025-02-28,ORD-10409,Zara Cotton Shirt,Apparel,Delhi North,North,2.0,2500,1200,85
2025-02-28,ORD-10410,Nike Air Max Sneakers,Apparel,Chennai Central,South,4.0,9500,5500,19
2025-02-28,ORD-10411,Levi's Denim Jacket,Apparel,Chennai Central,South,1.0,4500,2400,23
2025-03-01,ORD-10412,Dyson Airwrap Styler,Home & Kitchen,Mumbai West,West,1.0,49000,38000,117
2025-03-01,ORD-10413,Philips Air Fryer XL,Home & Kitchen,Chennai Central,South,2.0,12500,8500,143
2025-03-01,ORD-10414,Solid Wood Dining Table,Furniture,Kolkata South,East,3.0,45000,30000,97
2025-03-01,ORD-10415,Adidas Ultraboost,Apparel,Mumbai West,West,2.0,12000,7000,120
2025-03-01,ORD-10416,Minimalist Sofa 3-Seater,Furniture,Chennai Central,South,2.0,60000,40000,124
2025-03-01,ORD-10417,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,3.0,29000,19000,112
2025-03-01,ORD-10418,Nespresso Coffee Machine,Home & Kitchen,Bengaluru East,South,4.0,18500,12500,53
2025-03-01,ORD-10419,Standing Desk Dual Motor,Furniture,Mumbai West,West,4.0,32000,21000,76
2025-03-01,ORD-10420,Adidas Ultraboost,Apparel,Mumbai West,West,4.0,12000,7000,29
2025-03-01,ORD-10421,Robot Vacuum Cleaner,Home & Kitchen,Bengaluru East,South,2.0,29000,19000,114
2025-03-02,ORD-10422,Solid Wood Dining Table,Furniture,Delhi North,North,1.0,45000,30000,130
2025-03-02,ORD-10423,Ergonomic Office Chair,Furniture,Kolkata South,East,2.0,18000,11000,28
2025-03-02,ORD-10424,Standing Desk Dual Motor,Furniture,Kolkata South,East,1.0,32000,21000,33
2025-03-02,ORD-10425,Puma Track Pants,Apparel,Kolkata South,East,2.0,2200,1100,137
2025-03-02,ORD-10426,Adidas Ultraboost,Apparel,Delhi North,North,1.0,12000,7000,69
2025-03-02,ORD-10427,Nike Air Max Sneakers,Apparel,Bengaluru East,South,2.0,9500,5500,67
2025-03-02,ORD-10428,Premium Basmati Rice 5kg,Grocery,Kolkata South,East,5.0,850,580,112
2025-03-02,ORD-10429,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,6.0,650,380,146
2025-03-03,ORD-10430,Organic Extra Virgin Olive Oil 1L,Grocery,Bengaluru East,South,4.0,1400,950,109
2025-03-03,ORD-10431,Standing Desk Dual Motor,Furniture,Chennai Central,South,2.0,32000,21000,52
2025-03-03,ORD-10432,MacBook Air M3,Electronics,Kolkata South,East,4.0,115000,90000,90
2025-03-03,ORD-10433,Levi's Denim Jacket,Apparel,Delhi North,North,2.0,4500,2400,112
2025-03-03,ORD-10434,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,3.0,12500,8500,80
2025-03-03,ORD-10435,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,6.0,1200,750,58
2025-03-03,ORD-10436,Puma Track Pants,Apparel,Bengaluru East,South,2.0,2200,1100,30
2025-03-04,ORD-10437,iPhone 15 Pro,Electronics,Chennai Central,South,1.0,120000,95000,120
2025-03-04,ORD-10438,Levi's Denim Jacket,Apparel,Chennai Central,South,2.0,4500,2400,17
2025-03-04,ORD-10439,Puma Track Pants,Apparel,Bengaluru East,South,3.0,2200,1100,30
2025-03-04,ORD-10440,Robot Vacuum Cleaner,Home & Kitchen,Bengaluru East,South,1.0,29000,19000,16
2025-03-04,ORD-10441,Robot Vacuum Cleaner,Home & Kitchen,Chennai Central,South,1.0,29000,19000,150
2025-03-04,ORD-10442,Minimalist Sofa 3-Seater,Furniture,Chennai Central,South,4.0,60000,40000,60
2025-03-04,ORD-10443,iPhone 15 Pro,Electronics,Kolkata South,East,2.0,120000,95000,76
2025-03-04,ORD-10444,Puma Track Pants,Apparel,Kolkata South,East,3.0,2200,1100,105
2025-03-05,ORD-10445,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,8.0,1400,950,77
2025-03-05,ORD-10446,Adidas Ultraboost,Apparel,Chennai Central,South,1.0,12000,7000,38
2025-03-05,ORD-10447,Imported Coffee Beans 500g,Grocery,Bengaluru East,South,1.0,1200,750,17
2025-03-05,ORD-10448,Nike Air Max Sneakers,Apparel,Bengaluru East,South,4.0,9500,5500,99
2025-03-05,ORD-10449,Dyson Airwrap Styler,Home & Kitchen,Kolkata South,East,1.0,49000,38000,73
2025-03-05,ORD-10450,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,1.0,29000,19000,34
2025-03-06,ORD-10451,Dyson Airwrap Styler,Home & Kitchen,Mumbai West,West,3.0,49000,38000,19
2025-03-06,ORD-10452,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,1.0,12500,8500,91
2025-03-06,ORD-10453,Puma Track Pants,Apparel,Mumbai West,West,4.0,2200,1100,99
2025-03-06,ORD-10454,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,1.0,850,580,40
2025-03-06,ORD-10455,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,7.0,850,580,98
2025-03-06,ORD-10456,iPad Air 5th Gen,Electronics,Delhi North,North,4.0,55000,42000,140
2025-03-07,ORD-10457,Standing Desk Dual Motor,Furniture,Bengaluru East,South,2.0,32000,21000,112
2025-03-07,ORD-10458,Dell XPS 15,Electronics,Delhi North,North,2.0,140000,110000,33
2025-03-07,ORD-10459,MacBook Air M3,Electronics,Mumbai West,West,4.0,115000,90000,54
2025-03-07,ORD-10460,Artisanal Dark Chocolate Pack,Grocery,Delhi North,North,2.0,650,380,16
2025-03-07,ORD-10461,Standing Desk Dual Motor,Furniture,Delhi North,North,3.0,32000,21000,41
2025-03-08,ORD-10462,Samsung Galaxy S24,Electronics,Bengaluru East,South,4.0,90000,72000,146
2025-03-08,ORD-10463,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,6.0,1400,950,38
2025-03-08,ORD-10464,Nespresso Coffee Machine,Home & Kitchen,Bengaluru East,South,1.0,18500,12500,89
2025-03-08,ORD-10465,Imported Coffee Beans 500g,Grocery,Chennai Central,South,3.0,1200,750,112
2025-03-08,ORD-10466,Levi's Denim Jacket,Apparel,Delhi North,North,3.0,4500,2400,83
2025-03-08,ORD-10467,Premium Basmati Rice 5kg,Grocery,Chennai Central,South,7.0,850,580,85
2025-03-08,ORD-10468,Artisanal Dark Chocolate Pack,Grocery,Bengaluru East,South,6.0,650,380,79
2025-03-08,ORD-10469,Zara Cotton Shirt,Apparel,Kolkata South,East,2.0,2500,1200,132
2025-03-09,ORD-10470,Adidas Ultraboost,Apparel,Chennai Central,South,4.0,12000,7000,100
2025-03-09,ORD-10471,Robot Vacuum Cleaner,Home & Kitchen,Delhi North,North,4.0,29000,19000,100
2025-03-09,ORD-10472,Premium Basmati Rice 5kg,Grocery,Delhi North,North,4.0,850,580,137
2025-03-09,ORD-10473,Solid Wood Dining Table,Furniture,Bengaluru East,South,3.0,45000,30000,89
2025-03-09,ORD-10474,Premium Basmati Rice 5kg,Grocery,Delhi North,North,5.0,850,580,115
2025-03-09,ORD-10475,Ergonomic Office Chair,Furniture,Kolkata South,East,2.0,18000,11000,61
2025-03-09,ORD-10476,Dyson Airwrap Styler,Home & Kitchen,Bengaluru East,South,2.0,49000,38000,127
2025-03-10,ORD-10477,Imported Coffee Beans 500g,Grocery,Mumbai West,West,4.0,1200,750,79
2025-03-10,ORD-10478,Zara Cotton Shirt,Apparel,Bengaluru East,South,1.0,2500,1200,129
2025-03-10,ORD-10479,Robot Vacuum Cleaner,Home & Kitchen,Kolkata South,East,4.0,29000,19000,144
2025-03-10,ORD-10480,Organic Extra Virgin Olive Oil 1L,Grocery,Delhi North,North,2.0,1400,950,78
2025-03-11,ORD-10481,Puma Track Pants,Apparel,Chennai Central,South,4.0,2200,1100,99
2025-03-11,ORD-10482,Organic Extra Virgin Olive Oil 1L,Grocery,Chennai Central,South,5.0,1400,950,71
2025-03-11,ORD-10483,Philips Air Fryer XL,Home & Kitchen,Bengaluru East,South,3.0,12500,8500,115
2025-03-11,ORD-10484,Premium Basmati Rice 5kg,Grocery,Delhi North,North,8.0,850,580,41
2025-03-11,ORD-10485,Standing Desk Dual Motor,Furniture,Chennai Central,South,1.0,32000,21000,51
2025-03-11,ORD-10486,Minimalist Sofa 3-Seater,Furniture,Delhi North,North,4.0,60000,40000,67
2025-03-12,ORD-10487,Artisanal Dark Chocolate Pack,Grocery,Bengaluru East,South,8.0,650,380,130
2025-03-12,ORD-10488,Ergonomic Office Chair,Furniture,Delhi North,North,1.0,18000,11000,44
2025-03-12,ORD-10489,MacBook Air M3,Electronics,Chennai Central,South,2.0,115000,90000,77
2025-03-12,ORD-10490,Philips Air Fryer XL,Home & Kitchen,Kolkata South,East,2.0,12500,8500,99
2025-03-12,ORD-10491,Robot Vacuum Cleaner,Home & Kitchen,Bengaluru East,South,2.0,29000,19000,118
